GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,HTM,VTM,Games Played,Minutes Played,Def. Rebound %,Steal %,Block %,Def. Win Shares,Def. Box +/-,OPPONENT
Shot Chart Detail,0022400656,152,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,1,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-162,185,1,0,MIN,ATL,82,2073,11.1,1.2,1.5,2.3,0.4,ATL
Shot Chart Detail,0022400656,160,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,1,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-173,176,1,0,MIN,ATL,82,2073,11.1,1.2,1.5,2.3,0.4,ATL
Shot Chart Detail,0022400656,206,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,9,20,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,19,1,0,MIN,ATL,82,2073,11.1,1.2,1.5,2.3,0.4,ATL
Shot Chart Detail,0022400656,542,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,10,16,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,-11,1,0,MIN,ATL,82,2073,11.1,1.2,1.5,2.3,0.4,ATL
Shot Chart Detail,0022400656,574,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,8,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,22,251,1,0,MIN,ATL,82,2073,11.1,1.2,1.5,2.3,0.4,ATL
Shot Chart Detail,0022400656,598,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,7,0,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-33,62,1,1,MIN,ATL,82,2073,11.1,1.2,1.5,2.3,0.4,ATL
Shot Chart Detail,0022400672,87,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,3,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,178,196,1,0,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,214,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,7,22,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,18,-140,120,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,224,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,6,25,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-189,201,1,0,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,228,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,5,50,Made Shot,Step Back Bank Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-88,256,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,235,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,4,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-58,259,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,392,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,5,40,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,5,255,1,0,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,433,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,2,51,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,14,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,473,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,0,41,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,150,225,1,0,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,520,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,10,10,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-7,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,538,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,8,43,Made Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,16,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,551,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,8,2,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,238,26,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,573,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,6,23,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,230,1,0,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,577,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,6,15,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,-1,1,1,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400672,658,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,1,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,15,1,0,PHX,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,PHX
Shot Chart Detail,0022400677,31,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,9,17,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-6,1,0,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,42,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,8,31,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,12,-80,96,1,0,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,83,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,4,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,11,1,1,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,87,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,3,45,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-223,134,1,0,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,197,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,7,22,Missed Shot,Running Pull-Up Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-115,131,1,0,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,350,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,9,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,88,245,1,1,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,353,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,8,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,137,227,1,0,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,401,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,4,27,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,156,209,1,1,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,480,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,11,21,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-12,1,0,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,482,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,11,14,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,0,1,1,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,490,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,10,45,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,6,1,1,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400677,526,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,7,30,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-175,171,1,0,UTA,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,UTA
Shot Chart Detail,0022400690,86,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,4,20,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-225,50,1,1,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,119,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,1,51,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-22,250,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,230,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,5,17,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-87,137,1,1,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,273,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,1,59,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-162,192,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,318,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,11,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-87,242,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,322,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,11,6,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-51,56,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,418,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,4,27,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-34,58,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,425,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,4,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,179,1,1,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,499,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,0,0,Missed Shot,Floating Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-108,104,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,516,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,10,24,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-23,65,1,1,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,578,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,5,33,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-110,222,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,594,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,4,31,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,20,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,598,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,4,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-185,163,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400690,667,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,0,2,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,85,232,1,0,MIN,WAS,82,2073,11.1,1.2,1.5,2.3,0.4,WAS
Shot Chart Detail,0022400704,196,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,9,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,114,246,1,0,MIN,SAC,82,2073,11.1,1.2,1.5,2.3,0.4,SAC
Shot Chart Detail,0022400704,440,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,3,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,99,230,1,0,MIN,SAC,82,2073,11.1,1.2,1.5,2.3,0.4,SAC
Shot Chart Detail,0022400704,469,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,2,4,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-43,55,1,0,MIN,SAC,82,2073,11.1,1.2,1.5,2.3,0.4,SAC
Shot Chart Detail,0022400704,489,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,0,1,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,13,1,1,MIN,SAC,82,2073,11.1,1.2,1.5,2.3,0.4,SAC
Shot Chart Detail,0022400704,553,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,7,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,151,205,1,0,MIN,SAC,82,2073,11.1,1.2,1.5,2.3,0.4,SAC
Shot Chart Detail,0022400723,151,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,0,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-51,248,1,0,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,154,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,0,4,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-10,258,1,1,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,193,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,8,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,18,1,0,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,216,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,7,45,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,29,1,1,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,223,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,7,10,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-61,252,1,0,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,420,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,4,29,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,6,1,0,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,519,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,10,3,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-227,111,1,1,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,537,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,8,40,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-93,236,1,0,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,593,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,5,24,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-168,180,1,0,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400723,664,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,1,50,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,14,1,1,MIN,CHI,82,2073,11.1,1.2,1.5,2.3,0.4,CHI
Shot Chart Detail,0022400729,137,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,1,47,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-21,137,1,0,MIN,HOU,82,2073,11.1,1.2,1.5,2.3,0.4,HOU
Shot Chart Detail,0022400729,297,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,4,14,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,16,1,0,MIN,HOU,82,2073,11.1,1.2,1.5,2.3,0.4,HOU
Shot Chart Detail,0022400729,591,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,7,54,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,10,1,1,MIN,HOU,82,2073,11.1,1.2,1.5,2.3,0.4,HOU
Shot Chart Detail,0022400729,690,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,0,44,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,153,197,1,0,MIN,HOU,82,2073,11.1,1.2,1.5,2.3,0.4,HOU
Shot Chart Detail,0022400747,34,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,8,58,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,61,238,1,0,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,67,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,6,34,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,131,221,1,0,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,73,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,6,7,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-113,222,1,1,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,94,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,4,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,85,239,1,0,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,274,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,4,1,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-32,25,1,1,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,302,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,2,18,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,18,1,0,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,314,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,1,27,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-227,67,1,1,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,346,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,10,17,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,233,-15,1,1,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,378,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,7,1,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,55,1,0,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,398,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,5,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-160,180,1,0,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,610,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,4,10,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,0,1,1,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,625,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,3,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,11,1,1,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400747,658,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,1,3,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,-1,1,1,MIN,POR,82,2073,11.1,1.2,1.5,2.3,0.4,POR
Shot Chart Detail,0022400755,69,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,7,11,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,124,226,1,0,CLE,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,CLE
Shot Chart Detail,0022400755,71,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,1,7,6,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,132,1,0,CLE,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,CLE
Shot Chart Detail,0022400755,208,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,10,57,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-66,5,1,1,CLE,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,CLE
Shot Chart Detail,0022400755,385,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,10,33,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,CLE,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,CLE
Shot Chart Detail,0022400755,485,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,3,4,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-15,1,0,CLE,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,CLE
Shot Chart Detail,0022400755,642,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,4,4,59,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,234,-10,1,0,CLE,MIN,82,2073,11.1,1.2,1.5,2.3,0.4,CLE
Shot Chart Detail,0022400776,166,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,11,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-213,120,1,0,MIN,MIL,82,2073,11.1,1.2,1.5,2.3,0.4,MIL
Shot Chart Detail,0022400776,214,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,2,7,15,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,8,1,1,MIN,MIL,82,2073,11.1,1.2,1.5,2.3,0.4,MIL
Shot Chart Detail,0022400776,362,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,7,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,0,75,1,1,MIN,MIL,82,2073,11.1,1.2,1.5,2.3,0.4,MIL
Shot Chart Detail,0022400776,369,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,6,52,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,4,1,0,MIN,MIL,82,2073,11.1,1.2,1.5,2.3,0.4,MIL
Shot Chart Detail,0022400776,396,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,4,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,49,253,1,0,MIN,MIL,82,2073,11.1,1.2,1.5,2.3,0.4,MIL
